
NY,1,0.999826,0.999293,0.998162,0.996471,0.993664,0.989729,0.982553,0.971904,0.954019,0.926048,0.883301,0.817693,0.721664,0.545437,0.376412,0.228995,
NY,1,0.999826,0.999293,0.998162,0.996471,0.993664,0.989729,0.982553,0.971904,0.954019,0.926048,0.883301,0.817693,0.721664,0.545437,0.376412,0.228995,
BAY,1,0.999863,0.999247,0.998705,0.997765,0.996212,0.993585,0.989084,0.981663,0.969826,0.951751,0.923058,0.879039,0.8126,0.709581,0.539148,0.368126,
BK,1,0.998968,0.998003,0.996677,0.994696,0.991848,0.987543,0.980984,0.971284,0.956124,0.934675,0.902315,0.854862,0.781197,0.663885,0.477146,0.287903,
COL,1,0.99977,0.999451,0.998942,0.998207,0.997034,0.995304,0.99248,0.987862,0.980033,0.967064,0.946622,0.914104,0.863278,0.782292,0.637009,0.47143,0.294189,
FLA,1,0.999933,0.999709,0.999503,0.999206,0.998653,0.99766,0.996111,0.993648,0.989514,0.982816,0.971241,0.953075,0.923927,0.87711,0.801987,0.657365,0.487773,0.309555,
NWUSA,1,0.999964,0.999866,0.999669,0.999287,0.998786,0.997862,0.996473,0.994399,0.990769,0.984808,0.97496,0.959686,0.935466,0.897527,0.837046,0.739706,0.583458,0.407399,
NEUSA,1,0.999934,0.999755,0.999457,0.99889,0.998205,0.99704,0.995211,0.992541,0.988342,0.981464,0.970591,0.953484,0.926701,0.885501,0.821266,0.724319,0.55636,0.384318,
CALT,1,0.999948,0.999839,0.999693,0.999435,0.998972,0.998189,0.997027,0.995145,0.991947,0.98674,0.978329,0.964722,0.943336,0.910374,0.859284,0.778813,0.629553,0.466074,0.297185,
LKS,1,0.999906,0.999777,0.999504,0.999066,0.998417,0.997451,0.995915,0.993719,0.990482,0.985531,0.977837,0.965835,0.947374,0.919389,0.87651,0.810817,0.712471,0.552015,0.37995,
E,1,0.999929,0.999847,0.999666,0.999383,0.998974,0.998376,0.997405,0.995941,0.99383,0.990474,0.985173,0.976774,0.963388,0.942577,0.910151,0.859765,0.779567,0.633019,0.47,0.298837,
W,1,0.999975,0.999926,0.999855,0.999731,0.99955,0.999239,0.998746,0.997924,0.996636,0.994551,0.99117,0.985704,0.976698,0.962173,0.939629,0.903925,0.847326,0.759758,0.607382,0.437437,0.26451,
NY,1,0.999826,0.999293,0.998162,0.996471,0.993664,0.989729,0.982553,0.971904,0.954019,0.926048,0.883301,0.817693,0.721664,0.545437,0.376412,0.228995,
BAY,1,0.999863,0.999247,0.998705,0.997765,0.996212,0.993585,0.989084,0.981663,0.969826,0.951751,0.923058,0.879039,0.8126,0.709581,0.539148,0.368126,
BK,1,0.998968,0.998003,0.996677,0.994696,0.991848,0.987543,0.980984,0.971284,0.956124,0.934675,0.902315,0.854862,0.781197,0.663885,0.477146,0.287903,
COL,1,0.99977,0.999451,0.998942,0.998207,0.997034,0.995304,0.99248,0.987862,0.980033,0.967064,0.946622,0.914104,0.863278,0.782292,0.637009,0.47143,0.294189,
